"variable" "activity" "subject" "avg_mean" "avg_std"
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 1 -0.034357813 -0.47990177
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 2 -0.084675641 -0.74384
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 3 0.22301925 -0.63738065
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 4 0.14366184 -0.76810587
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 5 0.098613342 -0.61529506
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 6 -0.371128 -0.017272927
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 7 -0.11732485 -0.19142973
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 8 -0.18702471 -0.1550445
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 9 0.10455398 -0.14957366
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 10 0.13735835 -0.40231755
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 11 0.1233476 -0.69093255
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 12 -0.15545995 -0.56891632
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 13 -0.24099105 -0.062485768
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 14 -0.59759499 -0.17168856
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 15 0.21615221 -0.44601436
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 16 -0.085786008 -0.53718465
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 17 -0.17126566 -0.69313575
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 18 -0.090474835 -0.773317
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 19 0.62133154 0.20174322
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 20 0.03283888 -0.36457494
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 21 0.13699308 -0.47624239
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 22 -0.0040379278 -0.60214896
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 23 0.18719265 0.47724362
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 24 0.11373368 -0.54911216
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 25 -0.13336284 -0.83895786
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 26 -0.020435557 -0.59652832
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 27 -0.060820588 -0.25207063
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 28 -0.24639922 -0.50385943
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 29 0.13676843 -0.69897668
"tBodyGyroJerk-Y" "WALKING_DOWNSTAIRS" 30 -0.57828975 -0.70567844
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 1 -0.073977233 -0.68563707
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 2 -0.14947834 -0.70340559
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 3 -0.027190461 -0.75225362
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 4 -0.096712105 -0.83843633
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 5 0.062318934 -0.64703445
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 6 -0.022827125 -0.43408936
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 7 -0.27076216 -0.72474246
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 8 0.43371069 -0.36479613
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 9 -0.4868289 -0.60974508
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 10 0.13480581 -0.60048986
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 11 0.10225223 -0.80788607
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 12 0.021547371 -0.80810054
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 13 -0.038124663 -0.43727316
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 14 -0.042381258 -0.44181565
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 15 -0.1087616 -0.78834895
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 16 0.080126932 -0.81456341
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 17 -0.059471905 -0.82490734
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 18 -0.14989716 -0.86839519
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 19 0.38699006 -0.36248376
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 20 -0.1376457 -0.30335056
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 21 -0.041015906 -0.57798486
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 22 0.1787391 -0.69723863
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 23 -0.10488534 -0.45431681
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 24 0.17365156 -0.61942529
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 25 0.10436402 -0.80922307
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 26 0.033401823 -0.76257686
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 27 -0.1287022 -0.6533959
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 28 0.15384983 -0.71936787
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 29 0.081007251 -0.75058545
"tBodyGyroJerk-Y" "WALKING_UPSTAIRS" 30 0.095666408 -0.69234856
"tBodyGyroJerk-Z" "LAYING" 1 -0.06989635 -0.94248683
"tBodyGyroJerk-Z" "LAYING" 2 -0.073474108 -0.98924489
"tBodyGyroJerk-Z" "LAYING" 3 -0.057503476 -0.98990969
"tBodyGyroJerk-Z" "LAYING" 4 -0.055396899 -0.99447486
"tBodyGyroJerk-Z" "LAYING" 5 -0.055837957 -0.99692265
"tBodyGyroJerk-Z" "LAYING" 6 -0.064686098 -0.98866154
"tBodyGyroJerk-Z" "LAYING" 7 -0.16898517 -0.97611333
"tBodyGyroJerk-Z" "LAYING" 8 -0.13248196 -0.99783514
"tBodyGyroJerk-Z" "LAYING" 9 -0.04346634 -0.98597274
"tBodyGyroJerk-Z" "LAYING" 10 -0.052155437 -0.99673205
"tBodyGyroJerk-Z" "LAYING" 11 -0.053807786 -0.9927524
"tBodyGyroJerk-Z" "LAYING" 12 -0.064556798 -0.98454383
"tBodyGyroJerk-Z" "LAYING" 13 -0.058611433 -0.99441334
"tBodyGyroJerk-Z" "LAYING" 14 0.14414174 -0.84343448
"tBodyGyroJerk-Z" "LAYING" 15 -0.050166513 -0.98556272
"tBodyGyroJerk-Z" "LAYING" 16 -0.052723144 -0.99229134
"tBodyGyroJerk-Z" "LAYING" 17 -0.053485782 -0.99827584
"tBodyGyroJerk-Z" "LAYING" 18 -0.053730939 -0.99439174
"tBodyGyroJerk-Z" "LAYING" 19 -0.050634322 -0.98460777
"tBodyGyroJerk-Z" "LAYING" 20 -0.055953293 -0.9952819
"tBodyGyroJerk-Z" "LAYING" 21 -0.052507007 -0.99009649
"tBodyGyroJerk-Z" "LAYING" 22 -0.052293335 -0.99553616
"tBodyGyroJerk-Z" "LAYING" 23 -0.084540907 -0.9961656
"tBodyGyroJerk-Z" "LAYING" 24 -0.055475431 -0.9952889
"tBodyGyroJerk-Z" "LAYING" 25 -0.055241136 -0.99025942
"tBodyGyroJerk-Z" "LAYING" 26 -0.090928731 -0.99367545
"tBodyGyroJerk-Z" "LAYING" 27 -0.053453683 -0.99233953
"tBodyGyroJerk-Z" "LAYING" 28 -0.052679618 -0.99634875
"tBodyGyroJerk-Z" "LAYING" 29 -0.057151167 -0.99516984
"tBodyGyroJerk-Z" "LAYING" 30 -0.04131608 -0.99371121
"tBodyGyroJerk-Z" "SITTING" 1 -0.054173655 -0.99748567
"tBodyGyroJerk-Z" "SITTING" 2 -0.027971426 -0.9885913
"tBodyGyroJerk-Z" "SITTING" 3 -0.12712044 -0.98220887
"tBodyGyroJerk-Z" "SITTING" 4 0.046198798 -0.97323789
"tBodyGyroJerk-Z" "SITTING" 5 -0.076814516 -0.98645649
"tBodyGyroJerk-Z" "SITTING" 6 -0.069485537 -0.96726825
"tBodyGyroJerk-Z" "SITTING" 7 -0.057771171 -0.99450656
"tBodyGyroJerk-Z" "SITTING" 8 -0.061085924 -0.89901195
"tBodyGyroJerk-Z" "SITTING" 9 -0.065670124 -0.96646539
"tBodyGyroJerk-Z" "SITTING" 10 -0.079428951 -0.99739405
"tBodyGyroJerk-Z" "SITTING" 11 -0.05805939 -0.94911612
"tBodyGyroJerk-Z" "SITTING" 12 -0.063389745 -0.98205435
"tBodyGyroJerk-Z" "SITTING" 13 -0.074457567 -0.99339602
"tBodyGyroJerk-Z" "SITTING" 14 -0.059791357 -0.99478544
"tBodyGyroJerk-Z" "SITTING" 15 -0.075378108 -0.99192505
"tBodyGyroJerk-Z" "SITTING" 16 -0.054889701 -0.99310866
"tBodyGyroJerk-Z" "SITTING" 17 -0.035037179 -0.99392053
"tBodyGyroJerk-Z" "SITTING" 18 -0.055588389 -0.99751557
"tBodyGyroJerk-Z" "SITTING" 19 -0.05098759 -0.99757214
"tBodyGyroJerk-Z" "SITTING" 20 -0.055195253 -0.98936643
"tBodyGyroJerk-Z" "SITTING" 21 -0.061646746 -0.99413498
"tBodyGyroJerk-Z" "SITTING" 22 -0.059864467 -0.99212884
"tBodyGyroJerk-Z" "SITTING" 23 -0.045850854 -0.99120671
"tBodyGyroJerk-Z" "SITTING" 24 -0.056388995 -0.98889325
"tBodyGyroJerk-Z" "SITTING" 25 -0.01256382 -0.95379543
"tBodyGyroJerk-Z" "SITTING" 26 -0.12773615 -0.98309
"tBodyGyroJerk-Z" "SITTING" 27 -0.051959266 -0.99569033
"tBodyGyroJerk-Z" "SITTING" 28 -0.097616414 -0.94084728
"tBodyGyroJerk-Z" "SITTING" 29 -0.082656582 -0.98935212
"tBodyGyroJerk-Z" "SITTING" 30 -0.066378808 -0.99388816
"tBodyGyroJerk-Z" "STANDING" 1 -0.057669268 -0.9941352
"tBodyGyroJerk-Z" "STANDING" 2 -0.085788525 -0.98658537
"tBodyGyroJerk-Z" "STANDING" 3 0.060287048 -0.97387302
"tBodyGyroJerk-Z" "STANDING" 4 -0.057454411 -0.97408097
"tBodyGyroJerk-Z" "STANDING" 5 0.045076207 -0.93797319
"tBodyGyroJerk-Z" "STANDING" 6 0.11458953 -0.955796
"tBodyGyroJerk-Z" "STANDING" 7 -0.059318867 -0.98312316
"tBodyGyroJerk-Z" "STANDING" 8 -0.062914601 -0.98552358
"tBodyGyroJerk-Z" "STANDING" 9 -0.12091058 -0.97361365
"tBodyGyroJerk-Z" "STANDING" 10 -0.042669624 -0.95907144
"tBodyGyroJerk-Z" "STANDING" 11 -0.069368501 -0.97579246
"tBodyGyroJerk-Z" "STANDING" 12 -0.03654561 -0.94318452
"tBodyGyroJerk-Z" "STANDING" 13 -0.054880313 -0.93311382
"tBodyGyroJerk-Z" "STANDING" 14 -0.052167959 -0.99346696
"tBodyGyroJerk-Z" "STANDING" 15 -0.059250468 -0.98621831
"tBodyGyroJerk-Z" "STANDING" 16 -0.053214751 -0.99767091
"tBodyGyroJerk-Z" "STANDING" 17 -0.052437437 -0.99711312
"tBodyGyroJerk-Z" "STANDING" 18 -0.045122461 -0.97617763
"tBodyGyroJerk-Z" "STANDING" 19 -0.050789018 -0.99189236
"tBodyGyroJerk-Z" "STANDING" 20 -0.054972488 -0.97368121
"tBodyGyroJerk-Z" "STANDING" 21 -0.07347067 -0.93239662
"tBodyGyroJerk-Z" "STANDING" 22 -0.075007564 -0.97763045
"tBodyGyroJerk-Z" "STANDING" 23 -0.042641187 -0.97263448
"tBodyGyroJerk-Z" "STANDING" 24 -0.059661605 -0.99542849
"tBodyGyroJerk-Z" "STANDING" 25 -0.05607992 -0.99126485
"tBodyGyroJerk-Z" "STANDING" 26 -0.035168765 -0.97253118
"tBodyGyroJerk-Z" "STANDING" 27 -0.054236438 -0.9963789
"tBodyGyroJerk-Z" "STANDING" 28 -0.069069659 -0.96691571
"tBodyGyroJerk-Z" "STANDING" 29 -0.080609692 -0.97875332
"tBodyGyroJerk-Z" "STANDING" 30 -0.084697201 -0.96815553
"tBodyGyroJerk-Z" "WALKING" 1 -0.076998866 -0.48442482
"tBodyGyroJerk-Z" "WALKING" 2 -0.20540482 -0.58081542
"tBodyGyroJerk-Z" "WALKING" 3 -0.010405528 -0.52175574
"tBodyGyroJerk-Z" "WALKING" 4 -0.042487413 -0.69645152
"tBodyGyroJerk-Z" "WALKING" 5 -0.04129211 -0.043529445
"tBodyGyroJerk-Z" "WALKING" 6 -0.0029927107 -0.37912331
"tBodyGyroJerk-Z" "WALKING" 7 -0.2848005 -0.6126779
"tBodyGyroJerk-Z" "WALKING" 8 -0.24263521 -0.40325035
"tBodyGyroJerk-Z" "WALKING" 9 -0.18246995 -0.44508944
"tBodyGyroJerk-Z" "WALKING" 10 0.21843694 -0.1702123
"tBodyGyroJerk-Z" "WALKING" 11 -0.028600313 -0.55573329
"tBodyGyroJerk-Z" "WALKING" 12 0.39952809 -0.4358608
"tBodyGyroJerk-Z" "WALKING" 13 -0.070788651 -0.21740483
"tBodyGyroJerk-Z" "WALKING" 14 -0.030977659 -0.5149435
"tBodyGyroJerk-Z" "WALKING" 15 0.15783717 -0.53920506
"tBodyGyroJerk-Z" "WALKING" 16 0.010219217 -0.60813755
"tBodyGyroJerk-Z" "WALKING" 17 -0.13106366 -0.54171998
"tBodyGyroJerk-Z" "WALKING" 18 0.020605519 -0.73486718
"tBodyGyroJerk-Z" "WALKING" 19 -0.24911218 -0.1505497
"tBodyGyroJerk-Z" "WALKING" 20 0.14233918 0.0019701365
"tBodyGyroJerk-Z" "WALKING" 21 -0.054550507 -0.39406739
"tBodyGyroJerk-Z" "WALKING" 22 0.11020778 -0.16146077
"tBodyGyroJerk-Z" "WALKING" 23 0.35270839 -0.30755122
"tBodyGyroJerk-Z" "WALKING" 24 -0.14335171 -0.58213508
"tBodyGyroJerk-Z" "WALKING" 25 -0.19945307 -0.64197214
"tBodyGyroJerk-Z" "WALKING" 26 -0.08203536 -0.53103076
"tBodyGyroJerk-Z" "WALKING" 27 -0.20450878 -0.47836131
"tBodyGyroJerk-Z" "WALKING" 28 0.15229259 -0.63325414
"tBodyGyroJerk-Z" "WALKING" 29 0.24474439 -0.40186308
"tBodyGyroJerk-Z" "WALKING" 30 0.061772109 -0.51728222
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 1 -0.14347109 -0.3076655
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 2 -0.055340084 -0.42791823
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 3 -0.053802619 -0.34420131
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 4 -0.11719622 0.1105809
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 5 -0.17962651 -0.028948281
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 6 -0.076777194 0.35421125
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 7 0.11468051 -0.52472587
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 8 -0.13868859 -0.1976704
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 9 -0.19297603 -0.29628158
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 10 -0.21055661 -0.09991043
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 11 -0.17343819 -0.33388408
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 12 0.0129546 -0.34521264
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 13 -0.22964623 -0.4548643
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 14 0.24452827 0.14622776
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 15 0.11586482 -0.41415035
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 16 -0.092798872 -0.54636683
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 17 0.22248087 -0.44965938
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 18 0.08151699 -0.55441091
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 19 0.046986454 0.2211264
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 20 -0.84551081 -0.083086186
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 21 0.12786264 -0.48332666
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 22 -0.01294138 -0.41205092
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 23 -0.050528135 -0.16816256
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 24 0.027615804 -0.61830861
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 25 0.056756034 -0.66044751
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 26 0.093536958 -0.44248618
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 27 -0.21941392 -0.31944968
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 28 0.28658183 -0.37608829
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 29 0.085020791 -0.44665236
"tBodyGyroJerk-Z" "WALKING_DOWNSTAIRS" 30 0.26723739 -0.64253655
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 1 -0.15602748 -0.57956113
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 2 -0.0672735 -0.26844621
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 3 -0.12453339 -0.55914946
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 4 -0.097479635 -0.43398164
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 5 0.2179577 -0.28800397
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 6 0.30913249 -0.2179695
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 7 0.005340887 -0.77742616
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 8 -0.045540042 -0.47231403
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 9 -0.19061722 -0.62581399
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 10 -0.11109131 -0.35219606
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 11 -0.082753235 -0.76067367
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 12 0.0027312323 -0.55462089
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 13 -0.28760153 -0.61848018
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 14 0.089752115 -0.39804108
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 15 -0.24778376 -0.62851833
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 16 -0.040790748 -0.75608516
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 17 0.072601416 -0.54155844
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 18 -0.091430904 -0.75611479
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 19 0.10047079 -0.20164089
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 20 0.11333107 -0.094330129
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 21 -0.40913229 -0.57485436
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 22 -0.050134907 -0.33627568
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 23 0.018916716 -0.51701638
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 24 0.001372617 -0.6872994
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 25 -0.074045208 -0.70753231
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 26 -0.068092574 -0.57175312
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 27 -0.24056987 -0.64011657
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 28 0.11792753 -0.63952633
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 29 -0.16744059 -0.59139298
"tBodyGyroJerk-Z" "WALKING_UPSTAIRS" 30 -0.21579029 -0.61192257
"tGravityAcc-X" "LAYING" 1 -0.27793837 -0.88757542
"tGravityAcc-X" "LAYING" 2 -0.72085621 -0.97869812
"tGravityAcc-X" "LAYING" 3 -0.32263062 -0.98269069
"tGravityAcc-X" "LAYING" 4 -0.43533321 -0.99104715
"tGravityAcc-X" "LAYING" 5 -0.52887066 -0.9995483
"tGravityAcc-X" "LAYING" 6 -0.48466497 -0.99428264
"tGravityAcc-X" "LAYING" 7 -0.53186495 -0.68998591
"tGravityAcc-X" "LAYING" 8 -0.26857692 -0.95263882
"tGravityAcc-X" "LAYING" 9 -0.41235439 -0.9947375
"tGravityAcc-X" "LAYING" 10 -0.42942554 -0.99725469
"tGravityAcc-X" "LAYING" 11 -0.16268313 -0.99435623
"tGravityAcc-X" "LAYING" 12 -0.40204918 -0.99140544
"tGravityAcc-X" "LAYING" 13 -0.12794901 -0.9849664
"tGravityAcc-X" "LAYING" 14 0.15796616 0.69998771
"tGravityAcc-X" "LAYING" 15 -0.14163697 -0.98952428
"tGravityAcc-X" "LAYING" 16 -0.30813549 -0.95307985
"tGravityAcc-X" "LAYING" 17 -0.20974306 -0.99292327
"tGravityAcc-X" "LAYING" 18 -0.16656481 -0.99943367
"tGravityAcc-X" "LAYING" 19 -0.8558837 -0.98379565
"tGravityAcc-X" "LAYING" 20 -0.69871259 -0.99184613
"tGravityAcc-X" "LAYING" 21 -0.14570086 -0.9837924
"tGravityAcc-X" "LAYING" 22 -0.39763811 -0.99523642
"tGravityAcc-X" "LAYING" 23 -0.41147928 -0.978658
"tGravityAcc-X" "LAYING" 24 -0.47717578 -0.97893191
"tGravityAcc-X" "LAYING" 25 -0.25304952 -0.96109353
"tGravityAcc-X" "LAYING" 26 -0.6408048 -0.97045895
"tGravityAcc-X" "LAYING" 27 -0.55683998 -0.99470687
"tGravityAcc-X" "LAYING" 28 -0.26024043 -0.9879564
"tGravityAcc-X" "LAYING" 29 -0.31620509 -0.99778556
"tGravityAcc-X" "LAYING" 30 -0.44473145 -0.96099481
"tGravityAcc-X" "SITTING" 1 0.78596443 -0.99886085
"tGravityAcc-X" "SITTING" 2 0.93196036 -0.98604783
"tGravityAcc-X" "SITTING" 3 0.93927713 -0.98995129
"tGravityAcc-X" "SITTING" 4 0.8535499 -0.99626097
"tGravityAcc-X" "SITTING" 5 0.66586596 -0.98528919
"tGravityAcc-X" "SITTING" 6 0.95199688 -0.96658125
"tGravityAcc-X" "SITTING" 7 0.96240636 -0.99647537
"tGravityAcc-X" "SITTING" 8 0.94109912 -0.98187602
"tGravityAcc-X" "SITTING" 9 0.96885931 -0.89551954
"tGravityAcc-X" "SITTING" 10 0.6499472 -0.99575317
"tGravityAcc-X" "SITTING" 11 0.80812443 -0.99236835
"tGravityAcc-X" "SITTING" 12 0.95764688 -0.99572398
"tGravityAcc-X" "SITTING" 13 0.84430441 -0.99248364
"tGravityAcc-X" "SITTING" 14 0.95965913 -0.99896326
"tGravityAcc-X" "SITTING" 15 0.95689719 -0.98900991
"tGravityAcc-X" "SITTING" 16 0.96317591 -0.9977872
"tGravityAcc-X" "SITTING" 17 0.9653928 -0.99770453
"tGravityAcc-X" "SITTING" 18 0.80212656 -0.99836626
"tGravityAcc-X" "SITTING" 19 0.36266798 -0.98956163
"tGravityAcc-X" "SITTING" 20 0.87098589 -0.9884511
"tGravityAcc-X" "SITTING" 21 0.92854864 -0.99714236
"tGravityAcc-X" "SITTING" 22 0.68373017 -0.99602936
"tGravityAcc-X" "SITTING" 23 0.96960389 -0.99052973
"tGravityAcc-X" "SITTING" 24 0.89118676 -0.99460147
"tGravityAcc-X" "SITTING" 25 0.96417209 -0.93751976
"tGravityAcc-X" "SITTING" 26 0.90677456 -0.86082066
"tGravityAcc-X" "SITTING" 27 0.81260251 -0.99005829
"tGravityAcc-X" "SITTING" 28 0.85060484 -0.89316613
"tGravityAcc-X" "SITTING" 29 0.92906428 -0.97437325
"tGravityAcc-X" "SITTING" 30 0.92987176 -0.99704034
"tGravityAcc-X" "STANDING" 1 0.92493645 -0.99430531
"tGravityAcc-X" "STANDING" 2 0.87834175 -0.99390734
"tGravityAcc-X" "STANDING" 3 0.87781379 -0.83589471
"tGravityAcc-X" "STANDING" 4 0.96978189 -0.99671202
"tGravityAcc-X" "STANDING" 5 0.9698582 -0.99677655
"tGravityAcc-X" "STANDING" 6 0.91723199 -0.99840062
"tGravityAcc-X" "STANDING" 7 0.95064257 -0.99288795
"tGravityAcc-X" "STANDING" 8 0.93180089 -0.99786512
"tGravityAcc-X" "STANDING" 9 0.96503065 -0.99713009
"tGravityAcc-X" "STANDING" 10 0.95995042 -0.99919235
"tGravityAcc-X" "STANDING" 11 0.96661592 -0.99978354
"tGravityAcc-X" "STANDING" 12 0.94968304 -0.99261614
"tGravityAcc-X" "STANDING" 13 0.96038607 -0.99520853
"tGravityAcc-X" "STANDING" 14 0.85887798 -0.98949564
"tGravityAcc-X" "STANDING" 15 0.96224808 -0.99890852
"tGravityAcc-X" "STANDING" 16 0.94645215 -0.99732625
"tGravityAcc-X" "STANDING" 17 0.8608232 -0.99417087
"tGravityAcc-X" "STANDING" 18 0.94266529 -0.99426236
"tGravityAcc-X" "STANDING" 19 0.93163585 -0.99750965
"tGravityAcc-X" "STANDING" 20 0.856217 -0.99139403
"tGravityAcc-X" "STANDING" 21 0.89807672 -0.99534622
"tGravityAcc-X" "STANDING" 22 0.95027852 -0.99521086
"tGravityAcc-X" "STANDING" 23 0.85180046 -0.98330474
"tGravityAcc-X" "STANDING" 24 0.95462705 -0.99146243
"tGravityAcc-X" "STANDING" 25 0.96572788 -0.99575006
"tGravityAcc-X" "STANDING" 26 0.96456494 -0.99769594
"tGravityAcc-X" "STANDING" 27 0.96190974 -0.99891934
"tGravityAcc-X" "STANDING" 28 0.94648426 -0.99741681
"tGravityAcc-X" "STANDING" 29 0.97465142 -0.99439897
"tGravityAcc-X" "STANDING" 30 0.97121451 -0.99355149
"tGravityAcc-X" "WALKING" 1 0.92433486 -0.98133554
"tGravityAcc-X" "WALKING" 2 0.91317298 -0.96968371
"tGravityAcc-X" "WALKING" 3 0.93448232 -0.97903937
"tGravityAcc-X" "WALKING" 4 0.9604497 -0.98541456
"tGravityAcc-X" "WALKING" 5 0.96812238 -0.98156849
"tGravityAcc-X" "WALKING" 6 0.9614802 -0.9828123
"tGravityAcc-X" "WALKING" 7 0.89082678 -0.97515625
"tGravityAcc-X" "WALKING" 8 0.94870618 -0.98817041
"tGravityAcc-X" "WALKING" 9 0.92983934 -0.98167685
"tGravityAcc-X" "WALKING" 10 0.95932575 -0.96995485
"tGravityAcc-X" "WALKING" 11 0.92903934 -0.97969732
"tGravityAcc-X" "WALKING" 12 0.96160792 -0.97614837
"tGravityAcc-X" "WALKING" 13 0.93853866 -0.93694053
"tGravityAcc-X" "WALKING" 14 0.77020813 -0.98813604
"tGravityAcc-X" "WALKING" 15 0.94667062 -0.9795503
"tGravityAcc-X" "WALKING" 16 0.91230888 -0.99403387
"tGravityAcc-X" "WALKING" 17 0.93565567 -0.9739231
"tGravityAcc-X" "WALKING" 18 0.94844862 -0.96095562
"tGravityAcc-X" "WALKING" 19 0.94188641 -0.96970224
"tGravityAcc-X" "WALKING" 20 0.89162606 -0.98840928
"tGravityAcc-X" "WALKING" 21 0.85520956 -0.93809141
"tGravityAcc-X" "WALKING" 22 0.93896357 -0.98975625
